s,p,o
rc:CornishFolkMusic,owl:equivalentClass,http://dbpedia.org/resource/Category:Cornish_folk_music
rc:CornishHen,rdfs:subClassOf,http://dbpedia.org/resource/Cornish_game_hen
rc:CornishLanguage,owl:equivalentClass,http://dbpedia.org/resource/Cornish_language
rc:CornishLanguageSurname,owl:equivalentClass,http://dbpedia.org/resource/Category:Cornish-language_surnames
rc:CornishRex,owl:equivalentClass,http://dbpedia.org/resource/Cornish_Rex
rc:CornishWordOrPhrase,owl:equivalentClass,http://dbpedia.org/resource/Category:Cornish_words_and_phrases
rc:Cornish_Fowl,owl:equivalentClass,http://dbpedia.org/resource/Cornish_(chicken)
rc:Corolla,owl:equivalentClass,http://dbpedia.org/resource/Corolla
rc:CoronaAustralis_Constellation,owl:equivalentClass,http://dbpedia.org/resource/Corona_Australis
rc:CoronaBeer,owl:equivalentClass,http://dbpedia.org/resource/Corona_(beer)
rc:CoronaBorealis_Constellation,owl:equivalentClass,http://dbpedia.org/resource/Corona_Borealis
rc:CoronaOfStar,owl:equivalentClass,http://dbpedia.org/resource/Corona
rc:CoronalSuture,owl:equivalentClass,http://dbpedia.org/resource/Coronal_suture
rc:CoronaryArtery,owl:equivalentClass,http://dbpedia.org/resource/Coronary_arteries
rc:CoronaryArteryDisease,owl:equivalentClass,http://dbpedia.org/resource/Coronary_artery_disease
rc:CoronaryBlockage,owl:equivalentClass,http://dbpedia.org/resource/Coronary_occlusion
rc:CoronaryHeartDisease,owl:equivalentClass,http://dbpedia.org/resource/Coronary_heart_disease
rc:CoronarySinus,owl:equivalentClass,http://dbpedia.org/resource/Coronary_sinus
rc:CoronaryStent,owl:equivalentClass,http://dbpedia.org/resource/Coronary_stent
rc:Coronation,owl:equivalentClass,http://dbpedia.org/resource/Coronation
rc:CoronationGown,owl:equivalentClass,http://dbpedia.org/resource/Category:Coronation_gowns
rc:CoronationStones,owl:equivalentClass,http://dbpedia.org/resource/Category:Coronation_stones
rc:Coronavirus,owl:equivalentClass,http://dbpedia.org/resource/Coronavirus
rc:Corophiidea,owl:equivalentClass,http://dbpedia.org/resource/Corophiida
rc:Corporal_Rank,owl:equivalentClass,http://dbpedia.org/resource/Corporal
rc:CorporateBond_Agreement,owl:equivalentClass,http://dbpedia.org/resource/Corporate_bond
rc:CorporateBond_InvestmentGrade,owl:equivalentClass,http://dbpedia.org/resource/Investment_grade
rc:CorporateConduct,owl:equivalentClass,http://dbpedia.org/resource/Category:Corporate_conduct
rc:CorporateFinance,owl:equivalentClass,http://dbpedia.org/resource/Corporate_finance
rc:CorporateOfficer,owl:equivalentClass,http://dbpedia.org/resource/Corporate_title
rc:Corporatese,owl:equivalentClass,http://dbpedia.org/resource/Corporate_jargon
rc:CorporationSole,owl:equivalentClass,http://dbpedia.org/resource/Corporation_sole
rc:Corporatism,owl:equivalentClass,http://dbpedia.org/resource/Corporatism
rc:CorpsByType,owl:equivalentClass,http://dbpedia.org/resource/Category:Corps_by_type
rc:Corps_MilitaryEchelon,owl:equivalentClass,http://dbpedia.org/resource/Corps
rc:Corpus,owl:equivalentClass,http://dbpedia.org/resource/Text_corpus
rc:CorpusCallosum,owl:equivalentClass,http://dbpedia.org/resource/Corpus_callosum
rc:CorpusCavernosum,owl:equivalentClass,http://dbpedia.org/resource/Corpus_cavernosum_penis
rc:CorpusChristi_ReligiousFestival,owl:equivalentClass,http://dbpedia.org/resource/Corpus_Christi_(feast)
rc:CorpusLinguistics,owl:equivalentClass,http://dbpedia.org/resource/Corpus_linguistics
rc:CorpusSpongiosum,owl:equivalentClass,http://dbpedia.org/resource/Corpus_spongiosum_penis
rc:Corral,rdfs:subClassOf,http://dbpedia.org/resource/Pen_(enclosure)
rc:CorrectingSomeAilmentCondition,owl:equivalentClass,http://dbpedia.org/resource/Correctness
rc:Correction,owl:equivalentClass,http://dbpedia.org/resource/Corrections
rc:CorrectionMedia,owl:equivalentClass,http://dbpedia.org/resource/Correction_fluid
rc:CorrectionTape,owl:equivalentClass,http://dbpedia.org/resource/Correction_tape
rc:CorrectionalFacility,rdfs:subClassOf,http://dbpedia.org/resource/Prison
rc:CorrectiveLens,owl:equivalentClass,http://dbpedia.org/resource/Corrective_lens
rc:CorrespondenceChess,owl:equivalentClass,http://dbpedia.org/resource/Correspondence_chess
rc:Correspondent,owl:equivalentClass,http://dbpedia.org/resource/Correspondent
rc:CorrespondentOfCicero,owl:equivalentClass,http://dbpedia.org/resource/Category:Correspondents_of_Cicero
rc:Correze,owl:equivalentClass,http://dbpedia.org/resource/Corrèze
rc:Corrientes_ProvinceArgentina,owl:equivalentClass,http://dbpedia.org/resource/Corrientes
rc:CorroborationEvent,owl:equivalentClass,http://dbpedia.org/resource/Corroborating_evidence
rc:Corrosion,owl:equivalentClass,http://dbpedia.org/resource/Corrosion
rc:CorrosionInhibitor,owl:equivalentClass,http://dbpedia.org/resource/Corrosion_inhibitor
rc:CorrosionPrevention,rdfs:subClassOf,http://dbpedia.org/resource/Corrosion
rc:CorrosiveSubstance,owl:equivalentClass,http://dbpedia.org/resource/Category:Corrosive_substances
rc:Corrugation_Topographical,owl:equivalentClass,http://dbpedia.org/resource/Corrugated_galvanised_iron
rc:CorruptingSomeone,kko:superClassOf,http://dbpedia.org/resource/Subversion_(politics)
rc:Corruption_Activity,kko:superClassOf,http://dbpedia.org/resource/Political_corruption
rc:Corryocactus,owl:equivalentClass,http://dbpedia.org/resource/Corryocactus
rc:CorsacFox,owl:equivalentClass,http://dbpedia.org/resource/Corsac_Fox
rc:CorseDuSud,owl:equivalentClass,http://dbpedia.org/resource/Corse-du-Sud
rc:Corset,owl:equivalentClass,http://dbpedia.org/resource/Corset
rc:Corsetry,owl:equivalentClass,http://dbpedia.org/resource/Corsetry
rc:Corsica,owl:equivalentClass,http://dbpedia.org/resource/Corsica
rc:CorsicanBrookSalamander,owl:equivalentClass,http://dbpedia.org/resource/Corsican_Brook_Salamander
rc:CorsicanCulture,owl:equivalentClass,http://dbpedia.org/resource/Category:Corsican_culture
rc:CorsicanDiaspora,owl:equivalentClass,http://dbpedia.org/resource/Category:Corsican_diaspora
rc:CorsicanFireSalamander,owl:equivalentClass,http://dbpedia.org/resource/Corsican_Fire_Salamander
rc:CorsicanLanguage,owl:equivalentClass,http://dbpedia.org/resource/Corsican_language
rc:CorsicanNationalism,owl:equivalentClass,http://dbpedia.org/resource/Corsican_nationalism
rc:CorsicanWildcat,owl:equivalentClass,http://dbpedia.org/resource/Corsican_Wildcat
rc:Corsiniaceae,owl:equivalentClass,http://dbpedia.org/resource/Corsiniaceae
rc:Corsochelys,owl:equivalentClass,http://dbpedia.org/resource/Corsochelys
rc:CortesGenerales_Spain,owl:equivalentClass,http://dbpedia.org/resource/Cortes_Generales
rc:Cortexolone,owl:equivalentClass,http://dbpedia.org/resource/11-Deoxycortisol
rc:CorticalBoneTissue,owl:equivalentClass,http://dbpedia.org/resource/Cortical_bone
rc:Corticata,owl:equivalentClass,http://dbpedia.org/resource/Corticata
rc:Corticiales,owl:equivalentClass,http://dbpedia.org/resource/Corticiales
rc:Corticosteroid,owl:equivalentClass,http://dbpedia.org/resource/Corticosteroid
rc:Corticosterone,owl:equivalentClass,http://dbpedia.org/resource/Corticosterone
rc:Cortinariaceae,owl:equivalentClass,http://dbpedia.org/resource/Cortinariaceae
rc:Cortisone,owl:equivalentClass,http://dbpedia.org/resource/Cortisone
rc:Cortivazol,owl:equivalentClass,http://dbpedia.org/resource/Cortivazol
rc:Corundum,owl:equivalentClass,http://dbpedia.org/resource/Corundum
rc:Corvette_Ship,owl:equivalentClass,http://dbpedia.org/resource/Corvette
rc:Corvo_Island,owl:equivalentClass,http://dbpedia.org/resource/Corvo_Island
rc:Corvus_Constellation,owl:equivalentClass,http://dbpedia.org/resource/Corvus_(constellation)
rc:Corylus,owl:equivalentClass,http://dbpedia.org/resource/Hazel
rc:Corynebacteriaceae,owl:equivalentClass,http://dbpedia.org/resource/Corynebacterineae
rc:CorynebacteriumDiphtheriae,owl:equivalentClass,http://dbpedia.org/resource/Corynebacterium_diphtheriae
rc:Corynorhinus,owl:equivalentClass,http://dbpedia.org/resource/Corynorhinus
rc:Coryphantha,owl:equivalentClass,http://dbpedia.org/resource/Coryphantha
rc:CorystesCassivelaunus,owl:equivalentClass,http://dbpedia.org/resource/Corystes
rc:Corytophanidae,owl:equivalentClass,http://dbpedia.org/resource/Corytophanidae
rc:CoscorobaSwan,owl:equivalentClass,http://dbpedia.org/resource/Coscoroba_swan
rc:CosmeticSurgery,owl:equivalentClass,http://dbpedia.org/resource/Cosmetic_surgery
rc:CosmeticTreatmentEvent,owl:equivalentClass,http://dbpedia.org/resource/Body_treatment
rc:CosmeticsMarketCategory,kko:superClassOf,http://dbpedia.org/resource/Cosmetics
rc:CosmicBackgroundRadiation,owl:equivalentClass,http://dbpedia.org/resource/Cosmic_background_radiation
rc:Cosmogony,owl:equivalentClass,http://dbpedia.org/resource/Cosmogony
rc:CosmologicalSimulation,owl:equivalentClass,http://dbpedia.org/resource/Category:Cosmological_simulation
rc:Cosmology,owl:equivalentClass,http://dbpedia.org/resource/Cosmology
rc:CosmopolitanSpecies,owl:equivalentClass,http://dbpedia.org/resource/Cosmopolitan_distribution
rc:Cosmopterigidae,owl:equivalentClass,http://dbpedia.org/resource/Cosmopterigidae
rc:Cosmopteriginae,owl:equivalentClass,http://dbpedia.org/resource/Category:Cosmopteriginae
rc:CosmosBipinnatus,owl:equivalentClass,http://dbpedia.org/resource/Cosmos_bipinnatus
rc:CosmosPlant,owl:equivalentClass,http://dbpedia.org/resource/Cosmos_(plant)
rc:CosmosSulphureus,owl:equivalentClass,http://dbpedia.org/resource/Cosmos_sulphureus
rc:CosoRange,owl:equivalentClass,http://dbpedia.org/resource/Coso_Range
rc:Cossack,owl:equivalentClass,http://dbpedia.org/resource/Cossacks
rc:Cossoidea,owl:equivalentClass,http://dbpedia.org/resource/Cossoidea
rc:Cossoninae,owl:equivalentClass,http://dbpedia.org/resource/Cossoninae
rc:Cost,owl:equivalentClass,http://dbpedia.org/resource/Category:Costs
rc:CostReimbursementContract,owl:equivalentClass,http://dbpedia.org/resource/Cost-plus_contract
rc:CostaRica,owl:equivalentClass,http://dbpedia.org/resource/Costa_Rica
rc:CostaRicanCougar,owl:equivalentClass,http://dbpedia.org/resource/Costa_Rican_Cougar
rc:CostaRicanCuisine,owl:equivalentClass,http://dbpedia.org/resource/Costa_Rican_cuisine
rc:CostaRicanDiaspora,owl:equivalentClass,http://dbpedia.org/resource/Category:Costa_Rican_diaspora
rc:CostaRicanEsperantist,owl:equivalentClass,http://dbpedia.org/resource/Category:Costa_Rican_Esperantists
rc:CostaRicanMen,owl:equivalentClass,http://dbpedia.org/resource/Category:Costa_Rican_men
rc:CostaRicanPerson,owl:equivalentClass,http://dbpedia.org/resource/Costa_Rican_people
rc:CostaRicanWomen,owl:equivalentClass,http://dbpedia.org/resource/Category:Costa_Rican_women
rc:CostalCartilage,owl:equivalentClass,http://dbpedia.org/resource/Costal_cartilages
rc:CostalSurfaceOfLung,owl:equivalentClass,http://dbpedia.org/resource/Costal_surface_of_lung
rc:CostalTransverseJoint,owl:equivalentClass,http://dbpedia.org/resource/Costotransverse_joint
rc:CostalVertebralJoint,owl:equivalentClass,http://dbpedia.org/resource/Costovertebral_joints
rc:Costesia,owl:equivalentClass,http://dbpedia.org/resource/Costesia
rc:CostocervicalTrunk,owl:equivalentClass,http://dbpedia.org/resource/Costocervical_trunk
rc:Costume,owl:equivalentClass,http://dbpedia.org/resource/Costume
rc:CostumeDesign,owl:equivalentClass,http://dbpedia.org/resource/Costume_design
rc:CostusSpeciosus,owl:equivalentClass,http://dbpedia.org/resource/Cheilocostus_speciosus
rc:Cosymbotus,owl:equivalentClass,http://dbpedia.org/resource/Cosymbotus
rc:CosymbotusPlatyurus,owl:equivalentClass,http://dbpedia.org/resource/Flat-tailed_house_gecko
rc:CoteDOr,owl:equivalentClass,http://dbpedia.org/resource/Côte-d'Or
rc:CotesDArmor,owl:equivalentClass,http://dbpedia.org/resource/Côtes-d'Armor
rc:CotesiaCongregata,owl:equivalentClass,http://dbpedia.org/resource/Cotesia_congregata
rc:Cothurnocystis,owl:equivalentClass,http://dbpedia.org/resource/Cothurnocystis
rc:CotonDeTulear,owl:equivalentClass,http://dbpedia.org/resource/Coton_de_Tulear
rc:Cottage,owl:equivalentClass,http://dbpedia.org/resource/Cottage
rc:CottageCheese,owl:equivalentClass,http://dbpedia.org/resource/Cottage_cheese
rc:CotterPin,owl:equivalentClass,http://dbpedia.org/resource/Cotter_pin
rc:Cotton,owl:equivalentClass,http://dbpedia.org/resource/Cotton
rc:CottonBall,owl:equivalentClass,http://dbpedia.org/resource/Cotton_pad
rc:CottonFiber,owl:equivalentClass,http://dbpedia.org/resource/Cotton
rc:CottonGin,owl:equivalentClass,http://dbpedia.org/resource/Cotton_gin
rc:CottonPlant,rdfs:subClassOf,http://dbpedia.org/resource/Gossypium
rc:CottonPress,owl:equivalentClass,http://dbpedia.org/resource/Category:Cotton_press
rc:CottonProduction,owl:equivalentClass,http://dbpedia.org/resource/Category:Cotton_production
rc:CottonPygmyGoose,owl:equivalentClass,http://dbpedia.org/resource/Cotton_Pygmy_Goose
rc:CottonSwab,owl:equivalentClass,http://dbpedia.org/resource/Cotton_swab
rc:CottonThread,owl:equivalentClass,http://dbpedia.org/resource/Cotton
rc:CottonYarn,owl:equivalentClass,http://dbpedia.org/resource/Cotton
rc:CottonseedOil,owl:equivalentClass,http://dbpedia.org/resource/Cottonseed_oil
rc:Cottonwood,owl:equivalentClass,http://dbpedia.org/resource/Cottonwood
rc:Cotyledon,owl:equivalentClass,http://dbpedia.org/resource/Cotyledon
rc:CotylelobiumMelanoxylon,owl:equivalentClass,http://dbpedia.org/resource/Cotylelobium_melanoxylon
rc:Cotylidia,owl:equivalentClass,http://dbpedia.org/resource/Cotylidia
rc:CotylorhizaTuberculata,owl:equivalentClass,http://dbpedia.org/resource/Cotylorhiza_tuberculata
rc:Couch,owl:equivalentClass,http://dbpedia.org/resource/Couches
rc:CouchsSpadefootToad,owl:equivalentClass,http://dbpedia.org/resource/Couch's_Spadefoot_Toad
rc:CouesGadwall,owl:equivalentClass,http://dbpedia.org/resource/Coues's_gadwall
rc:Cougar,owl:equivalentClass,http://dbpedia.org/resource/Cougar
rc:CoughColdAntiallergyProduct,owl:equivalentClass,http://dbpedia.org/resource/ATC_code_R05
rc:CoughDrop,owl:equivalentClass,http://dbpedia.org/resource/Throat_lozenge
rc:CoughSuppressant,owl:equivalentClass,http://dbpedia.org/resource/Cough_medicine
rc:Cough_AilmentCondition,owl:equivalentClass,http://dbpedia.org/resource/Cough
rc:Coughing,owl:equivalentClass,http://dbpedia.org/resource/Category:Cough
rc:CouncilCommunism,owl:equivalentClass,http://dbpedia.org/resource/Council_communism
rc:CouncilHouse,owl:equivalentClass,http://dbpedia.org/resource/Council_house
rc:CouncilOfEconomicAdvisors,owl:equivalentClass,http://dbpedia.org/resource/Council_of_Economic_Advisers
rc:CouncilOfEurope,owl:equivalentClass,http://dbpedia.org/resource/Council_of_Europe
rc:CouncilOfEuropeParliamentaryAssembly,owl:equivalentClass,http://dbpedia.org/resource/Parliamentary_Assembly_of_the_Council_of_Europe
rc:CouncilOfTheBalticSeaStates,owl:equivalentClass,http://dbpedia.org/resource/Council_of_the_Baltic_Sea_States
rc:CouncilOfTheEuropeanUnion,owl:equivalentClass,http://dbpedia.org/resource/Council_of_the_European_Union
rc:CouncilOnForeignRelations,owl:equivalentClass,http://dbpedia.org/resource/Council_on_Foreign_Relations
rc:Council_Organization,owl:equivalentClass,http://dbpedia.org/resource/Category:Councils
rc:Councillor,owl:equivalentClass,http://dbpedia.org/resource/Councillor
rc:CounselingPsychology,owl:equivalentClass,http://dbpedia.org/resource/Counselling_psychology
rc:CountNoun,owl:equivalentClass,http://dbpedia.org/resource/Count_noun
rc:Count_Nobleman,owl:equivalentClass,http://dbpedia.org/resource/Category:Counts
rc:CounterFire,owl:equivalentClass,http://dbpedia.org/resource/Counter-battery_fire
rc:CounterInsurgency,owl:equivalentClass,http://dbpedia.org/resource/Counter-insurgency
rc:CounterRevolutionary,owl:equivalentClass,http://dbpedia.org/resource/Category:Counter-revolutionaries
rc:CounterTerrorism,owl:equivalentClass,http://dbpedia.org/resource/Counter-terrorism
rc:Counter_Illumination,owl:equivalentClass,http://dbpedia.org/resource/Counter-illumination
rc:Counterattack_MilitaryOperation,owl:equivalentClass,http://dbpedia.org/resource/Counterattack
rc:Counterintelligence,rdfs:subClassOf,http://dbpedia.org/resource/Counterintelligence
rc:Counterpart,owl:equivalentClass,http://dbpedia.org/resource/Counterparty
rc:CounterregulatoryHormone,owl:equivalentClass,http://dbpedia.org/resource/Counterregulatory_hormone
rc:Countertop,owl:equivalentClass,http://dbpedia.org/resource/Countertop
rc:Countess,owl:equivalentClass,http://dbpedia.org/resource/Category:Countesses
rc:CountessOfSoissons,owl:equivalentClass,http://dbpedia.org/resource/Category:Countesses_of_Soissons
rc:CountiesInSouthernCalifornia,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_in_Southern_California
rc:CountiesInTheSanFranciscoBayArea,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_in_the_San_Francisco_Bay_Area
rc:CountiesOfCroatia,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Croatia
rc:CountiesOfEngland,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_England
rc:CountiesOfLithuania,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Lithuania
rc:CountiesOfNewBrunswick,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_of_New_Brunswick
rc:CountiesOfNorthernIreland,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Northern_Ireland
rc:CountiesOfNovaScotia,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_of_Nova_Scotia
rc:CountiesOfPrinceEdwardIsland,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_of_Prince_Edward_Island
rc:CountiesOfRomania,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Romania
rc:CountiesOfScotland,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_of_Scotland
rc:CountiesOfWales,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Wales
rc:Counting,owl:equivalentClass,http://dbpedia.org/resource/Counting
rc:CountriesAtTheFIFAWorldCup,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_at_the_FIFA_World_Cup
rc:CountriesInAfrica,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_in_Africa
rc:CountriesInAsia,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_in_Asia
rc:CountriesInCentralAmerica,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_in_Central_America
rc:CountriesInEurope,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_in_Europe
rc:CountriesInOceania,owl:equivalentClass,http://dbpedia.org/resource/Category:Countries_in_Oceania
rc:Country,owl:equivalentClass,http://dbpedia.org/resource/Country
rc:CountryCapital,owl:equivalentClass,http://dbpedia.org/resource/Capital_Country
rc:CountryMusic,owl:equivalentClass,http://dbpedia.org/resource/Country_music
rc:CountryMusicGenre,owl:equivalentClass,http://dbpedia.org/resource/Category:Country_music_genres
rc:CountryMusicRecordLabel,owl:equivalentClass,http://dbpedia.org/resource/Category:Country_music_record_labels
rc:CountryRadioStation,owl:equivalentClass,http://dbpedia.org/resource/Category:Country_radio_stations
rc:CountryRockMusic,owl:equivalentClass,http://dbpedia.org/resource/Country_rock
rc:CountrySedanCar,owl:equivalentClass,http://dbpedia.org/resource/Ford_Country_Sedan
rc:CountrySubsidiary,owl:equivalentClass,http://dbpedia.org/resource/Administrative_division
rc:CountryTopLevelDomain,owl:equivalentClass,http://dbpedia.org/resource/Country_code_top-level_domain
rc:CountsOfHabsburg,owl:equivalentClass,http://dbpedia.org/resource/Category:Counts_of_Habsburg
rc:CountsOfProvence,owl:equivalentClass,http://dbpedia.org/resource/Category:Counts_of_Provence
rc:CountsOfVermandois,owl:equivalentClass,http://dbpedia.org/resource/Category:Counts_of_Vermandois
rc:County,owl:equivalentClass,http://dbpedia.org/resource/County
rc:CountyCourtJudgment_PCW,owl:equivalentClass,http://dbpedia.org/resource/County_court_judgment
rc:CountyCourt_UK,owl:equivalentClass,http://dbpedia.org/resource/County_Court
rc:CountyFlagsOfTheUnitedKingdom,owl:equivalentClass,http://dbpedia.org/resource/Category:County_flags_of_the_United_Kingdom
rc:CountyOfHainaut,owl:equivalentClass,http://dbpedia.org/resource/County_of_Hainaut
rc:CountySeat,owl:equivalentClass,http://dbpedia.org/resource/County_seat
rc:County_Britain,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_the_United_Kingdom
rc:County_China,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_China
rc:County_Georgia,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_Hungary,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Hungary_(before_1920)
rc:County_Illinois,owl:equivalentClass,http://dbpedia.org/resource/List_of_counties_in_Illinois
rc:County_Iran,owl:equivalentClass,http://dbpedia.org/resource/Counties_of_Iran
rc:County_Kansas,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_Kentucky,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_LevelCity,owl:equivalentClass,http://dbpedia.org/resource/County-level_city
rc:County_Missouri,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_NorthCarolina,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_NorthKorea,owl:equivalentClass,http://dbpedia.org/resource/Category:Counties_of_North_Korea
rc:County_Poland,owl:equivalentClass,http://dbpedia.org/resource/Powiat
rc:County_Texas,rdfs:subClassOf,http://dbpedia.org/resource/County_(United_States)
rc:County_Virginia,owl:equivalentClass,http://dbpedia.org/resource/Category:Virginia_counties
rc:Coup,owl:equivalentClass,http://dbpedia.org/resource/Coup_d'état
rc:Couple_Heterosexual,owl:equivalentClass,http://dbpedia.org/resource/Couples
rc:Coupler,owl:equivalentClass,http://dbpedia.org/resource/Coupler
rc:Coupling_Configuration,owl:equivalentClass,http://dbpedia.org/resource/Coupling
rc:Coupon,owl:equivalentClass,http://dbpedia.org/resource/Coupon
rc:Courageous_classAircraftCarrier,owl:equivalentClass,http://dbpedia.org/resource/Courageous-class_aircraft_carrier
rc:Courageous_classBattlecruiser,owl:equivalentClass,http://dbpedia.org/resource/Courageous-class_battlecruiser
rc:Courageousness_Feeling,owl:equivalentClass,http://dbpedia.org/resource/Courage
rc:Couratari,owl:equivalentClass,http://dbpedia.org/resource/Couratari
rc:Courbet_classBattleship,owl:equivalentClass,http://dbpedia.org/resource/Courbet-class_battleship
rc:Courier_Diplomatic,owl:equivalentClass,http://dbpedia.org/resource/Diplomatic_Courier
rc:Courier_Generic,owl:equivalentClass,http://dbpedia.org/resource/Courier
rc:CouroupitaGuianensis,owl:equivalentClass,http://dbpedia.org/resource/Couroupita_guianensis
rc:CourseOfStudy,owl:equivalentClass,http://dbpedia.org/resource/Academic_major
rc:Course_Academic,owl:equivalentClass,http://dbpedia.org/resource/Course_(education)
rc:CoursetiaBrachyrachis,owl:equivalentClass,http://dbpedia.org/resource/Coursetia_brachyrachis
rc:CoursetiaDubia,owl:equivalentClass,http://dbpedia.org/resource/Coursetia_dubia
rc:CoursetiaGracilis,owl:equivalentClass,http://dbpedia.org/resource/Coursetia_gracilis
rc:CoursetiaHypoleuca,owl:equivalentClass,http://dbpedia.org/resource/Coursetia_hypoleuca
rc:CourtCase,owl:equivalentClass,http://dbpedia.org/resource/LegalCase
rc:CourtCase,owl:equivalentClass,http://dbpedia.org/resource/Legal_case
rc:CourtMartial,owl:equivalentClass,http://dbpedia.org/resource/Court-martial
rc:CourtOfCommonPleas_England,owl:equivalentClass,http://dbpedia.org/resource/Court_of_Common_Pleas_(England)
rc:CourtShoe,owl:equivalentClass,http://dbpedia.org/resource/Court_shoe
rc:Court_Judicial,owl:equivalentClass,http://dbpedia.org/resource/Court
rc:Courtesy,kko:superClassOf,http://dbpedia.org/resource/Etiquette
rc:CourtesyTitle,owl:equivalentClass,http://dbpedia.org/resource/Courtesy_title
rc:Courthouse,owl:equivalentClass,http://dbpedia.org/resource/Courthouse
rc:CourtlyLove,owl:equivalentClass,http://dbpedia.org/resource/Courtly_love
rc:Courtroom,owl:equivalentClass,http://dbpedia.org/resource/Courtroom
rc:Courtship,owl:equivalentClass,http://dbpedia.org/resource/Courtship
rc:Courtyard,owl:equivalentClass,http://dbpedia.org/resource/Courtyard
rc:Cousin,owl:equivalentClass,http://dbpedia.org/resource/Cousin
rc:CovalentBond,owl:equivalentClass,http://dbpedia.org/resource/Covalent_bond
rc:CovarianceAndCorrelation,owl:equivalentClass,http://dbpedia.org/resource/Covariance_and_correlation
rc:Cove,owl:equivalentClass,http://dbpedia.org/resource/Cove
rc:Covellite,owl:equivalentClass,http://dbpedia.org/resource/Covellite
rc:CovenantOnProperty,owl:equivalentClass,http://dbpedia.org/resource/Covenant
rc:CoverArt,owl:equivalentClass,http://dbpedia.org/resource/Cover_art
rc:CoverArtist,owl:equivalentClass,http://dbpedia.org/resource/Category:Cover_artists
rc:CoverLetter,owl:equivalentClass,http://dbpedia.org/resource/Cover_letter
rc:CoverUp,owl:equivalentClass,http://dbpedia.org/resource/Category:Cover-ups
rc:CoveredBridge,owl:equivalentClass,http://dbpedia.org/resource/Covered_bridge
rc:CoveringWithACloak,owl:equivalentClass,http://dbpedia.org/resource/Vestment
rc:CovertAgent,owl:equivalentClass,http://dbpedia.org/resource/Covert_agent
rc:Cow,owl:equivalentClass,http://dbpedia.org/resource/Category:Bovines
rc:Cowboy,owl:equivalentClass,http://dbpedia.org/resource/Cowboy
rc:CowboyBoot,owl:equivalentClass,http://dbpedia.org/resource/Cowboy_boot
rc:CowboyHat,owl:equivalentClass,http://dbpedia.org/resource/Cowboy_hat
rc:Cows_MilkCheese,owl:equivalentClass,http://dbpedia.org/resource/Category:Cow's-milk_cheeses
rc:CoxiellaBurnetti,owl:equivalentClass,http://dbpedia.org/resource/Coxiella_burnetii
rc:CoxsackieAVirus,owl:equivalentClass,http://dbpedia.org/resource/Coxsackie_A_virus
rc:CoxsackieB4Virus,owl:equivalentClass,http://dbpedia.org/resource/Coxsackie_B4_virus
rc:CoxsackieBVirus,owl:equivalentClass,http://dbpedia.org/resource/Coxsackie_B_virus
rc:Coxswain_Racing,owl:equivalentClass,http://dbpedia.org/resource/Coxswain_(rowing)
rc:Coyote,owl:equivalentClass,http://dbpedia.org/resource/Coyote
rc:Coypu,owl:equivalentClass,http://dbpedia.org/resource/Coypu
rc:CozumelFox,owl:equivalentClass,http://dbpedia.org/resource/Cozumel_Fox
rc:CpGSite,owl:equivalentClass,http://dbpedia.org/resource/CpG_site
rc:Crab,owl:equivalentClass,http://dbpedia.org/resource/Crab
rc:CrabFishery,owl:equivalentClass,http://dbpedia.org/resource/Crab_fisheries
rc:CrabLouse,owl:equivalentClass,http://dbpedia.org/resource/Crab_louse
rc:CrabNebula,owl:equivalentClass,http://dbpedia.org/resource/Crab_Nebula
rc:Crab_Hermit,owl:equivalentClass,http://dbpedia.org/resource/Hermit_crab
rc:Crab_eatingFox,owl:equivalentClass,http://dbpedia.org/resource/Crab-eating_fox
rc:Crab_eatingMongoose,owl:equivalentClass,http://dbpedia.org/resource/Crab-eating_Mongoose
rc:CrabeaterSeal,owl:equivalentClass,http://dbpedia.org/resource/Crabeater_Seal
rc:Cracker,owl:equivalentClass,http://dbpedia.org/resource/Cracker_(food)
