id,prefLabel,predicate,word_count,flags,procedure,definition
http://kbpedia.org/kko/rc/prize_money,prize money ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Amount in a specific currency.
http://kbpedia.org/kko/rc/programming_language_schema,programmingLanguage-schema,http://www.w3.org/2004/02/skos/core#definition,4,short,full,The computer programming language.
http://kbpedia.org/kko/rc/public_access,publicAccess,http://www.w3.org/2004/02/skos/core#definition,26,markup,quick,"A flag to signal that the <a class=""localLink"" href=""http://schema.org/Place"">Place</a> is open to public visitors.  If this property is omitted there is no assumed default boolean value"
http://kbpedia.org/kko/rc/rating_value,ratingValue,http://www.w3.org/2004/02/skos/core#definition,5,short,full,The rating for the content.
http://kbpedia.org/kko/rc/requirements,requirements,http://www.w3.org/2004/02/skos/core#definition,33,parenthetical,quick,"Component dependency requirements for application. This includes runtime environments and shared libraries that are not included in the application distribution package, but required to run the application (Examples: DirectX, Java or .NET runtime)."
http://kbpedia.org/kko/rc/requires_subscription,requiresSubscription,http://www.w3.org/2004/02/skos/core#definition,27,markup,quick,"Indicates if use of the media require a subscription  (either paid or free). Allowed values are <code>true</code> or <code>false</code> (note that an earlier version had 'yes', 'no')."
http://kbpedia.org/kko/rc/review_body,reviewBody,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,The actual body of the review.
http://kbpedia.org/kko/rc/review_rating,reviewRating,http://www.w3.org/2004/02/skos/core#definition,36,markup,quick,"The rating given in this review. Note that reviews can themselves be rated. The <code>reviewRating</code> applies to rating given by the review. The <a class=""localLink"" href=""http://schema.org/aggregateRating"">aggregateRating</a> property applies to the review itself, as a creative work."
http://kbpedia.org/kko/rc/salary_currency,salaryCurrency,http://www.w3.org/2004/02/skos/core#definition,22,markup,quick,"The currency (coded using <a href=""http://en.wikipedia.org/wiki/ISO_4217"">ISO 4217</a> ) used for the main salary information in this job posting or for this employee."
http://kbpedia.org/kko/rc/scheduled_time,scheduledTime,http://www.w3.org/2004/02/skos/core#definition,7,circular,full,The time the object is scheduled to.
http://kbpedia.org/kko/rc/seating_type,seatingType,http://www.w3.org/2004/02/skos/core#definition,5,short,full,The type/class of the seat.
http://kbpedia.org/kko/rc/serves_cuisine,servesCuisine,http://www.w3.org/2004/02/skos/core#definition,5,short,full,The cuisine of the restaurant.
http://kbpedia.org/kko/rc/software_requirements,softwareRequirements,http://www.w3.org/2004/02/skos/core#definition,33,parenthetical,quick,"Component dependency requirements for application. This includes runtime environments and shared libraries that are not included in the application distribution package, but required to run the application (Examples: DirectX, Java or .NET runtime)."
http://kbpedia.org/kko/rc/startTime,startTime,http://www.w3.org/2004/02/skos/core#definition,63,markup,quick,"The startTime of something. For a reserved event or service (e.g. FoodEstablishmentReservation), the time that it is expected to start. For actions that span a period of time, when the action was performed. e.g. John wrote a book from <em>January</em> to December.<br/>Note that Event uses startDate/endDate instead of startTime/endTime, even when describing dates with times. This situation may be clarified in future revisions."
http://kbpedia.org/kko/rc/start_date,startDate,http://www.w3.org/2004/02/skos/core#definition,14,markup,quick,"The start date and time of the item (in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 date format</a>)."
http://kbpedia.org/kko/rc/start_time,start time,http://www.w3.org/2004/02/skos/core#definition,75,markup,quick,"The startTime of something. For a reserved event or service (e.g. FoodEstablishmentReservation), the time that it is expected to start. For actions that span a period of time, when the action was performed. e.g. John wrote a book from <em>January</em> to December.<br/>Note that Event uses startDate/endDate instead of startTime/endTime, even when describing dates with times. This situation may be clarified in future revisions.', 'Time an item begins to exist or a statement starts being valid."
http://kbpedia.org/kko/rc/stellar_rotational_velocity,stellar rotational velocity ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Measured parameter for stars.
