SikaDeer,subClassOf,Deer
SitkaDeer,subClassOf,Deer
SouthAndeanDeer,subClassOf,Deer
LaotianRockRat,subClassOf,Diatomyidae
Stylodipus,subClassOf,Dipodidae
Allactaga,subClassOf,Dipodidae
Salpingotus,subClassOf,Dipodidae
JaculusRodent,subClassOf,Dipodidae
Pygeretmus,subClassOf,Dipodidae
Zapus,subClassOf,Dipodidae
Sicista,subClassOf,Dipodidae
Dipodidae,subClassOf,Dipodoidea
Puppy,subClassOf,Dog
Whippet,subClassOf,Dog
WelshCorgi-Pembroke,subClassOf,Dog
WelshCorgi-Cardigan,subClassOf,Dog
BorderCollie,subClassOf,Dog
AlaskanMalamute,subClassOf,Dog
AnatolianShepherd,subClassOf,Dog
Bulldog,subClassOf,Dog
Hound,subClassOf,Dog
Spaniel,subClassOf,Dog
CockerSpaniel-AnySolidColorOtherThanBlackVariety,subClassOf,Dog
ChowChow,subClassOf,Dog
WorkingDog-FunctionalGroup,subClassOf,Dog
BassetHound,subClassOf,Dog
ToyDog,subClassOf,Dog
BelgianSheepdog,subClassOf,Dog
Boxer-TheDog,subClassOf,Dog
GermanPointer-Wirehaired,subClassOf,Dog
HerdingDog-FunctionalGroup,subClassOf,Dog
AustralianShepherd,subClassOf,Dog
Basenji,subClassOf,Dog
AfghanHound,subClassOf,Dog
BichonFrise,subClassOf,Dog
AustralianCattleDog,subClassOf,Dog
BeardedCollie,subClassOf,Dog
BerneseMountainDog,subClassOf,Dog
Bloodhound,subClassOf,Dog
Beagle,subClassOf,Dog
BombSniffingDog,subClassOf,Dog
SportingDog-FunctionalGroup,subClassOf,Dog
Terrier-FunctionalGroup,subClassOf,Dog
Borzoi,subClassOf,Dog
BouvierDesFlandres,subClassOf,Dog
Briard,subClassOf,Dog
BullMastiff,subClassOf,Dog
Retriever-Dog,subClassOf,Dog
ChineseCrested,subClassOf,Dog
CockerSpaniel,subClassOf,Dog
CockerSpaniel-BlackVariety,subClassOf,Dog
Collie,subClassOf,Dog
Dachshund,subClassOf,Dog
CockerSpaniel-PartiColorVariety,subClassOf,Dog
Dalmatian,subClassOf,Dog
DobermanPinscher,subClassOf,Dog
Dog-MixedBreed,subClassOf,Dog
DogBreedsOriginatingInTibet,subClassOf,Dog
GermanShepherd,subClassOf,Dog
GreatDane,subClassOf,Dog
GreatPyrenees,subClassOf,Dog
Greyhound-Dog,subClassOf,Dog
Keeshond,subClassOf,Dog
Kuvasz,subClassOf,Dog
GiantSchnauzer,subClassOf,Dog
IbizanHound,subClassOf,Dog
IrishWolfhound,subClassOf,Dog
LhasaApso,subClassOf,Dog
Mastiff,subClassOf,Dog
MiniatureSchnauzer,subClassOf,Dog
Harrier-TheDog,subClassOf,Dog
Puli,subClassOf,Dog
Schipperke,subClassOf,Dog
SiberianHusky,subClassOf,Dog
NorwegianElkhound,subClassOf,Dog
RhodesianRidgeback,subClassOf,Dog
SaintBernard,subClassOf,Dog
PharaohHound,subClassOf,Dog
Newfoundland-TheDog,subClassOf,Dog
Rottweiler,subClassOf,Dog
Pointer-Dog,subClassOf,Dog
PomeranianDog,subClassOf,Dog
SharPei,subClassOf,Dog
SledDog-FunctionalGroup,subClassOf,Dog
Otterhound,subClassOf,Dog
StandardSchnauzer,subClassOf,Dog
ScottishDeerhound,subClassOf,Dog
Vizsla,subClassOf,Dog
Weimaraner,subClassOf,Dog
ShetlandSheepdog,subClassOf,Dog
Setter-TheDog,subClassOf,Dog
Samoyed,subClassOf,Dog
OldEnglishSheepdog,subClassOf,Dog
PortugueseWaterDog,subClassOf,Dog
Saluki,subClassOf,Dog
Poodle,subClassOf,Dog
Goat-Domestic,subClassOf,DomesticatedAnimal
DomesticatedFerret,subClassOf,DomesticatedAnimal
Pig-Domesticated,subClassOf,DomesticatedAnimal
Sheep-Domestic,subClassOf,DomesticatedAnimal
Dog,subClassOf,DomesticatedAnimal
Horse-Domesticated,subClassOf,DomesticatedAnimal
Mule,subClassOf,DomesticatedAnimal
Dog,subClassOf,DomesticatedAnimalType
Abyssinian-Cat,subClassOf,DomesticCat
Balinese-Cat,subClassOf,DomesticCat
BurmeseCat,subClassOf,DomesticCat
CornishRex,subClassOf,DomesticCat
DevonRex,subClassOf,DomesticCat
NorwegianForestCat,subClassOf,DomesticCat
MaineCoonCat,subClassOf,DomesticCat
ManxCat,subClassOf,DomesticCat
HimalayanCat,subClassOf,DomesticCat
SiameseCat,subClassOf,DomesticCat
PersianCat,subClassOf,DomesticCat
DomesticCat-MixedBreed,subClassOf,DomesticCat
TabbyCat,subClassOf,DomesticCat
Gerbil,subClassOf,DomesticPet
GoldenHamster,subClassOf,DomesticPet
DomesticCat,subClassOf,DomesticPet
WaterBuffalo,subClassOf,DraftAnimal
Goat,subClassOf,DraftAnimal
Horse,subClassOf,DraftAnimal
Elephant,subClassOf,DraftAnimal
Reindeer,subClassOf,DraftAnimal
Mule,subClassOf,DraftAnimal
Donkey,subClassOf,DraftAnimal
Ox,subClassOf,DraftAnimal
SeaLion,subClassOf,EaredSeal
GuadalupeFurSeal,subClassOf,EaredSeal
MountainGorilla,subClassOf,EasternGorilla
EasternLowlandGorilla,subClassOf,EasternGorilla
EasternLong-beakedEchidna,subClassOf,Echidna
Long-beakedEchidna,subClassOf,Echidna
SirDavidsLong-beakedEchidna,subClassOf,Echidna
WesternLong-beakedEchidna,subClassOf,Echidna
Short-beakedEchidna,subClassOf,Echidna
Anteater,subClassOf,Edentata
Sloth,subClassOf,Edentata
Armadillo,subClassOf,Edentata
Elephas,subClassOf,Elephant
AfricanElephant,subClassOf,Elephant
AsianElephant,subClassOf,Elephas
NorthernBat,subClassOf,Eptesicus
BigBrownBat,subClassOf,Eptesicus
Equus,subClassOf,Equidae
Unicorn,subClassOf,EquineAnimal
Mare,subClassOf,EquineAnimal
Horse,subClassOf,EquineAnimal
EasternKiang,subClassOf,EquineAnimal
EuropeanAss,subClassOf,EquineAnimal
MongolianWildAss,subClassOf,EquineAnimal
SomaliWildAss,subClassOf,EquineAnimal
PrzewalskisHorse,subClassOf,EquineAnimal
SyrianWildAss,subClassOf,EquineAnimal
