s,p,o
http://kbpedia.org/kko/rc/Abkhazia,kko:wikidata-q-id,http://www.wikidata.org/entity/Q23334
http://kbpedia.org/kko/rc/AbkhazianPeople,kko:wikidata-q-id,http://www.wikidata.org/entity/Q6528199
http://kbpedia.org/kko/rc/AbkhazLanguage,kko:wikidata-q-id,http://www.wikidata.org/entity/Q5111
http://kbpedia.org/kko/rc/Ablation,kko:wikidata-q-id,http://www.wikidata.org/entity/Q322177
http://kbpedia.org/kko/rc/AbleBodiedSeaman,kko:wikidata-q-id,http://www.wikidata.org/entity/Q10989378
http://kbpedia.org/kko/rc/AbnormalBehaviourInAnimals,kko:wikidata-q-id,http://www.wikidata.org/entity/Q15142472
http://kbpedia.org/kko/rc/AbnormalSystemCondition,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4668180
http://kbpedia.org/kko/rc/AboBat,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1830422
http://kbpedia.org/kko/rc/Abolitionism,kko:wikidata-q-id,http://www.wikidata.org/entity/Q169390
http://kbpedia.org/kko/rc/AbolitionismByCountry,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218504
http://kbpedia.org/kko/rc/Abolitionist,kko:wikidata-q-id,http://www.wikidata.org/entity/Q18510179
http://kbpedia.org/kko/rc/AbolitionistMovement,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218521
http://kbpedia.org/kko/rc/AbominableSnowman,kko:wikidata-q-id,http://www.wikidata.org/entity/Q129628
http://kbpedia.org/kko/rc/AboriginalTitle,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4668392
http://kbpedia.org/kko/rc/AboriginesInTasmania,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218598
http://kbpedia.org/kko/rc/Abortifacient,kko:wikidata-q-id,http://www.wikidata.org/entity/Q323047
http://kbpedia.org/kko/rc/Abortion-BreastCancerHypothesis,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4668515
http://kbpedia.org/kko/rc/Abortion-Intentional,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8452
http://kbpedia.org/kko/rc/AbortionDebate,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2549098
http://kbpedia.org/kko/rc/AbortionProvider,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218641
http://kbpedia.org/kko/rc/AbqaiqOilField,kko:wikidata-q-id,http://www.wikidata.org/entity/Q16001431
http://kbpedia.org/kko/rc/Abra-ProvincePhilippines,kko:wikidata-q-id,http://www.wikidata.org/entity/Q13711
http://kbpedia.org/kko/rc/Abraham-Patriarch,kko:wikidata-q-id,http://www.wikidata.org/entity/Q9181
http://kbpedia.org/kko/rc/AbrahamLincoln,kko:wikidata-q-id,http://www.wikidata.org/entity/Q91
http://kbpedia.org/kko/rc/Abralia,kko:wikidata-q-id,http://www.wikidata.org/entity/Q3203049
http://kbpedia.org/kko/rc/Abrasive,kko:wikidata-q-id,http://www.wikidata.org/entity/Q372301
http://kbpedia.org/kko/rc/AbrasiveBlasting,kko:wikidata-q-id,http://www.wikidata.org/entity/Q917273
http://kbpedia.org/kko/rc/AbrasiveWheel,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1931980
http://kbpedia.org/kko/rc/AbrinToxin,kko:wikidata-q-id,http://www.wikidata.org/entity/Q331451
http://kbpedia.org/kko/rc/AbscisicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q332211
http://kbpedia.org/kko/rc/Absinthe,kko:wikidata-q-id,http://www.wikidata.org/entity/Q170210
http://kbpedia.org/kko/rc/AbsoluteMonarchy,kko:wikidata-q-id,http://www.wikidata.org/entity/Q184558
http://kbpedia.org/kko/rc/AbsoluteZero,kko:wikidata-q-id,http://www.wikidata.org/entity/Q81182
http://kbpedia.org/kko/rc/AbsolutVodka,kko:wikidata-q-id,http://www.wikidata.org/entity/Q332378
http://kbpedia.org/kko/rc/AbsorbableGelatinSponge,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4669882
http://kbpedia.org/kko/rc/AbsorptionEvent,kko:wikidata-q-id,http://www.wikidata.org/entity/Q905921
http://kbpedia.org/kko/rc/ABSResin,kko:wikidata-q-id,http://www.wikidata.org/entity/Q143496
http://kbpedia.org/kko/rc/Abstinence,kko:wikidata-q-id,http://www.wikidata.org/entity/Q210978
http://kbpedia.org/kko/rc/Abstract,kko:wikidata-q-id,http://www.wikidata.org/entity/Q333291
http://kbpedia.org/kko/rc/AbstractAlgebra,kko:wikidata-q-id,http://www.wikidata.org/entity/Q159943
http://kbpedia.org/kko/rc/AbstractInformationStructure,kko:wikidata-q-id,http://www.wikidata.org/entity/Q827335
http://kbpedia.org/kko/rc/AbstractManagementSoftware,kko:wikidata-q-id,http://www.wikidata.org/entity/Q25341016
http://kbpedia.org/kko/rc/AbstractObjectTheory,kko:wikidata-q-id,http://www.wikidata.org/entity/Q16000046
http://kbpedia.org/kko/rc/AbstractStructure,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4833865
http://kbpedia.org/kko/rc/AbuDhabi,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1519
http://kbpedia.org/kko/rc/Abuse,kko:wikidata-q-id,http://www.wikidata.org/entity/Q600571
http://kbpedia.org/kko/rc/AbutilonEremitopetalum,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1215674
http://kbpedia.org/kko/rc/AbutilonSandwicense,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4670702
http://kbpedia.org/kko/rc/AbyssalPlain,kko:wikidata-q-id,http://www.wikidata.org/entity/Q570554
http://kbpedia.org/kko/rc/Abyssinian-Cat,kko:wikidata-q-id,http://www.wikidata.org/entity/Q7955
http://kbpedia.org/kko/rc/AbyssinianWoodpecker,kko:wikidata-q-id,http://www.wikidata.org/entity/Q971542
http://kbpedia.org/kko/rc/ACAcecaCar,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2352975
http://kbpedia.org/kko/rc/Acacia,kko:wikidata-q-id,http://www.wikidata.org/entity/Q81666
http://kbpedia.org/kko/rc/Academia,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1211427
http://kbpedia.org/kko/rc/AcademicDepartment,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2467461
http://kbpedia.org/kko/rc/AcademicDressByInstitution,kko:wikidata-q-id,http://www.wikidata.org/entity/Q13243133
http://kbpedia.org/kko/rc/AcademicGenealogies,kko:wikidata-q-id,http://www.wikidata.org/entity/Q7019045
http://kbpedia.org/kko/rc/AcademicGown,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1349227
http://kbpedia.org/kko/rc/AcademicGown,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1349227
http://kbpedia.org/kko/rc/AcademicInstitution,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4671277
http://kbpedia.org/kko/rc/AcademicJournal,kko:wikidata-q-id,http://www.wikidata.org/entity/Q21834496
http://kbpedia.org/kko/rc/AcademicJournal,kko:wikidata-q-id,http://www.wikidata.org/entity/Q737498
http://kbpedia.org/kko/rc/AcademicProfessional,kko:wikidata-q-id,http://www.wikidata.org/entity/Q5428874
http://kbpedia.org/kko/rc/AcademicQuarter,kko:wikidata-q-id,http://www.wikidata.org/entity/Q414795
http://kbpedia.org/kko/rc/AcademicsAndWritersOnBullying,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218908
http://kbpedia.org/kko/rc/AcademicsAndWritersOnNarcissism,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218909
http://kbpedia.org/kko/rc/AcademicStudiesOfRitualAndMagic,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218898
http://kbpedia.org/kko/rc/AcademicStudiesOfShamanism,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218901
http://kbpedia.org/kko/rc/AcademicStyleGuide,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218900
http://kbpedia.org/kko/rc/AcademicTerm,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2269240
http://kbpedia.org/kko/rc/AcademicTrimester,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1397942
http://kbpedia.org/kko/rc/AcademicYear,kko:wikidata-q-id,http://www.wikidata.org/entity/Q915466
http://kbpedia.org/kko/rc/Academy,kko:wikidata-q-id,http://www.wikidata.org/entity/Q162633
http://kbpedia.org/kko/rc/AcademyAward,kko:wikidata-q-id,http://www.wikidata.org/entity/Q19020
http://kbpedia.org/kko/rc/AcademyAwardForBestActor-Movie,kko:wikidata-q-id,http://www.wikidata.org/entity/Q103916
http://kbpedia.org/kko/rc/AcademyAwardForBestActress-Movie,kko:wikidata-q-id,http://www.wikidata.org/entity/Q103618
