s,p,o
rc:Blonde_classCruiser,owl:equivalentClass,http://www.wikidata.org/entity/Q250108
rc:Blood,owl:equivalentClass,http://www.wikidata.org/entity/Q7873
rc:BloodAgentStuff,owl:equivalentClass,http://www.wikidata.org/entity/Q470671
rc:BloodAgentType,owl:equivalentClass,http://www.wikidata.org/entity/Q470671
rc:BloodAntigenSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q8302975
rc:BloodBank,owl:equivalentClass,http://www.wikidata.org/entity/Q763244
rc:BloodCell,owl:equivalentClass,http://www.wikidata.org/entity/Q211709
rc:BloodDialysis,owl:equivalentClass,http://www.wikidata.org/entity/Q202301
rc:BloodDiamond,owl:equivalentClass,http://www.wikidata.org/entity/Q464026
rc:BloodDonation,owl:equivalentClass,http://www.wikidata.org/entity/Q53467
rc:BloodDrive,owl:equivalentClass,http://www.wikidata.org/entity/Q4927592
rc:BloodLeadLevel,owl:equivalentClass,http://www.wikidata.org/entity/Q3392515
rc:BloodPlasma,owl:equivalentClass,http://www.wikidata.org/entity/Q79749
rc:BloodPlasmaSubstitute,owl:equivalentClass,http://www.wikidata.org/entity/Q4927883
rc:BloodPressure,owl:equivalentClass,http://www.wikidata.org/entity/Q82642
rc:BloodPressureReading,owl:equivalentClass,http://www.wikidata.org/entity/Q51302198
rc:BloodPressureUnitRelated,owl:equivalentClass,http://www.wikidata.org/entity/Q82642
rc:BloodSample,owl:equivalentClass,http://www.wikidata.org/entity/Q4927702
rc:BloodSport,owl:equivalentClass,http://www.wikidata.org/entity/Q1929372
rc:BloodSubstitute,owl:equivalentClass,http://www.wikidata.org/entity/Q831050
rc:BloodTest,owl:equivalentClass,http://www.wikidata.org/entity/Q886837
rc:BloodTransfusionEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q183605
rc:BloodTransfusionProcess,owl:equivalentClass,http://www.wikidata.org/entity/Q183605
rc:BloodType,owl:equivalentClass,http://www.wikidata.org/entity/Q47657
rc:BloodTypeA,owl:equivalentClass,http://www.wikidata.org/entity/Q19831453
rc:BloodTypeAB,owl:equivalentClass,http://www.wikidata.org/entity/Q19831455
rc:BloodTypeB,owl:equivalentClass,http://www.wikidata.org/entity/Q19831454
rc:BloodTypeByABO,owl:equivalentClass,http://www.wikidata.org/entity/Q188010
rc:BloodTypeO,owl:equivalentClass,http://www.wikidata.org/entity/Q19831451
rc:BloodVessel,owl:equivalentClass,http://www.wikidata.org/entity/Q988343
rc:Blood_colouredWoodpecker,owl:equivalentClass,http://www.wikidata.org/entity/Q284187
rc:Bloodhound,owl:equivalentClass,http://www.wikidata.org/entity/Q21098
rc:Blossfeldia,owl:equivalentClass,http://www.wikidata.org/entity/Q635852
rc:Blossom_headedParakeet,owl:equivalentClass,http://www.wikidata.org/entity/Q1271952
rc:Blouse,owl:equivalentClass,http://www.wikidata.org/entity/Q152563
rc:BlowDartGun,owl:equivalentClass,http://www.wikidata.org/entity/Q373543
rc:BlowDryer,owl:equivalentClass,http://www.wikidata.org/entity/Q15004
rc:BlowMolding,owl:equivalentClass,http://www.wikidata.org/entity/Q881884
rc:Blow_fly,owl:equivalentClass,http://www.wikidata.org/entity/Q28404
rc:Blowhole,owl:equivalentClass,http://www.wikidata.org/entity/Q389545
rc:BlowingAir,owl:equivalentClass,http://www.wikidata.org/entity/Q5421781
rc:BlowoutPenstemon,owl:equivalentClass,http://www.wikidata.org/entity/Q7164856
rc:BlowoutPreventer,owl:equivalentClass,http://www.wikidata.org/entity/Q885507
rc:Blowout_WellDrilling,owl:equivalentClass,http://www.wikidata.org/entity/Q885506
rc:BluRayDisc,owl:equivalentClass,http://www.wikidata.org/entity/Q47770
rc:Blubber,owl:equivalentClass,http://www.wikidata.org/entity/Q885539
rc:BlueBook_SocialRegistry,owl:equivalentClass,http://www.wikidata.org/entity/Q7550771
rc:BlueBottleFly,owl:equivalentClass,http://www.wikidata.org/entity/Q1141108
rc:BlueCastello_Cheese,owl:equivalentClass,http://www.wikidata.org/entity/Q2561991
rc:BlueCheese,owl:equivalentClass,http://www.wikidata.org/entity/Q746471
rc:BlueChipStock,owl:equivalentClass,http://www.wikidata.org/entity/Q753878
rc:BlueCollarWorker,owl:equivalentClass,http://www.wikidata.org/entity/Q1191714
rc:BlueColor,owl:equivalentClass,http://www.wikidata.org/entity/Q1088
rc:BlueDischarge,owl:equivalentClass,http://www.wikidata.org/entity/Q2907269
rc:BlueDuck,owl:equivalentClass,http://www.wikidata.org/entity/Q420499
rc:BlueGrama,owl:equivalentClass,http://www.wikidata.org/entity/Q147783
rc:BlueLacy,owl:equivalentClass,http://www.wikidata.org/entity/Q37579
rc:BlueLinedOctopus,owl:equivalentClass,http://www.wikidata.org/entity/Q2120872
rc:BlueMountains,owl:equivalentClass,http://www.wikidata.org/entity/Q21617464
rc:BlueMountainsNewSouthWales,owl:equivalentClass,http://www.wikidata.org/entity/Q667529
rc:BluePage,owl:equivalentClass,http://www.wikidata.org/entity/Q4930138
rc:BluePaulTerrier,owl:equivalentClass,http://www.wikidata.org/entity/Q38450
rc:BlueShiner,owl:equivalentClass,http://www.wikidata.org/entity/Q308108
rc:BlueWhale,owl:equivalentClass,http://www.wikidata.org/entity/Q42196
rc:BlueWingedGoose,owl:equivalentClass,http://www.wikidata.org/entity/Q658658
rc:BlueWingedTeal,owl:equivalentClass,http://www.wikidata.org/entity/Q504148
rc:Blue_EyeColor,owl:equivalentClass,http://www.wikidata.org/entity/Q17122834
rc:Blue_and_yellowMacaw,owl:equivalentClass,http://www.wikidata.org/entity/Q205477
rc:Blue_belliedParrot,owl:equivalentClass,http://www.wikidata.org/entity/Q620349
rc:Blue_crownedParakeet,owl:equivalentClass,http://www.wikidata.org/entity/Q913514
rc:Blue_eyedMary,owl:equivalentClass,http://www.wikidata.org/entity/Q2697240
rc:Blue_headedMacaw,owl:equivalentClass,http://www.wikidata.org/entity/Q934442
rc:Blue_headedParrot,owl:equivalentClass,http://www.wikidata.org/entity/Q641947
rc:Blue_ringedOctopus,owl:equivalentClass,http://www.wikidata.org/entity/Q540649
rc:Blue_tailedDayGecko,owl:equivalentClass,http://www.wikidata.org/entity/Q2897612
rc:Blue_throatedMacaw,owl:equivalentClass,http://www.wikidata.org/entity/Q476593
rc:Blue_wingedMacaw,owl:equivalentClass,http://www.wikidata.org/entity/Q1164807
rc:Blueberry,owl:equivalentClass,http://www.wikidata.org/entity/Q13178
rc:BlueberryBush,owl:equivalentClass,http://www.wikidata.org/entity/Q15343198
rc:BluegrassMusic,owl:equivalentClass,http://www.wikidata.org/entity/Q213714
rc:BluegrassRecordLabel,owl:equivalentClass,http://www.wikidata.org/entity/Q8303301
rc:Bluejay,owl:equivalentClass,http://www.wikidata.org/entity/Q199758
rc:Blueprint,owl:equivalentClass,http://www.wikidata.org/entity/Q422321
rc:BluesMusic,owl:equivalentClass,http://www.wikidata.org/entity/Q9759
rc:BluesMusicGenre,owl:equivalentClass,http://www.wikidata.org/entity/Q8303371
rc:BluesRadioStation,owl:equivalentClass,http://www.wikidata.org/entity/Q8303380
rc:BluesRecordLabel,owl:equivalentClass,http://www.wikidata.org/entity/Q7629119
rc:BluesRockMusic,owl:equivalentClass,http://www.wikidata.org/entity/Q193355
rc:BluesStyle,owl:equivalentClass,http://www.wikidata.org/entity/Q9759
rc:Bluetooth,owl:equivalentClass,http://www.wikidata.org/entity/Q39531
rc:BluetoothSoftware,owl:equivalentClass,http://www.wikidata.org/entity/Q13247773
rc:BluetoothSpeaker,owl:equivalentClass,http://www.wikidata.org/entity/Q16778729
rc:BluffDownsGiantPython,owl:equivalentClass,http://www.wikidata.org/entity/Q4930645
rc:Bluish,owl:equivalentClass,http://www.wikidata.org/entity/Q7460342
rc:BluntNosedLeopardLizard,owl:equivalentClass,http://www.wikidata.org/entity/Q3019109
rc:BluntWeapon,owl:equivalentClass,http://www.wikidata.org/entity/Q2862120
rc:BlushWine,owl:equivalentClass,http://www.wikidata.org/entity/Q12979
rc:Blushing,owl:equivalentClass,http://www.wikidata.org/entity/Q1338786
rc:Boa,owl:equivalentClass,http://www.wikidata.org/entity/Q492841
rc:BoaConstrictor,owl:equivalentClass,http://www.wikidata.org/entity/Q215388
rc:Boadicea_classCruiser,owl:equivalentClass,http://www.wikidata.org/entity/Q257069
rc:Board,owl:equivalentClass,http://www.wikidata.org/entity/Q1164918
rc:BoardGame,owl:equivalentClass,http://www.wikidata.org/entity/Q131436
rc:BoardOfDirectors,owl:equivalentClass,http://www.wikidata.org/entity/Q188628
rc:Board_PieceOfWood,owl:equivalentClass,http://www.wikidata.org/entity/Q1355652
rc:BoardingRamp,owl:equivalentClass,http://www.wikidata.org/entity/Q126182636
rc:BoardingSchool,owl:equivalentClass,http://www.wikidata.org/entity/Q269770
rc:BoardingSchoolsInNewEngland,owl:equivalentClass,http://www.wikidata.org/entity/Q13247782
rc:Boardwalk,owl:equivalentClass,http://www.wikidata.org/entity/Q11111030
rc:Boasting,owl:equivalentClass,http://www.wikidata.org/entity/Q2663273
rc:Boat,owl:equivalentClass,http://www.wikidata.org/entity/Q35872
rc:BoatLift,owl:equivalentClass,http://www.wikidata.org/entity/Q14908
rc:BoatRacing,owl:equivalentClass,http://www.wikidata.org/entity/Q11344830
rc:BoatRamp,owl:equivalentClass,http://www.wikidata.org/entity/Q361945
rc:BoatTrailer,owl:equivalentClass,http://www.wikidata.org/entity/Q893191
rc:Boathook,owl:equivalentClass,http://www.wikidata.org/entity/Q4339908
rc:Boathouse,owl:equivalentClass,http://www.wikidata.org/entity/Q1777951
rc:Boating,owl:equivalentClass,http://www.wikidata.org/entity/Q2141830
rc:Boatyard,owl:equivalentClass,http://www.wikidata.org/entity/Q8303733
rc:BobDylan,owl:equivalentClass,http://www.wikidata.org/entity/Q392
rc:Bobcat,owl:equivalentClass,http://www.wikidata.org/entity/Q131907
rc:Bobsled,owl:equivalentClass,http://www.wikidata.org/entity/Q50078150
rc:BobsledSportsEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q177275
rc:BobsleighCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q61627705
rc:BobsleighLugeAndSkeletonTrack,owl:equivalentClass,http://www.wikidata.org/entity/Q6426554
rc:Bocce,owl:equivalentClass,http://www.wikidata.org/entity/Q33135384
rc:Boccia,owl:equivalentClass,http://www.wikidata.org/entity/Q3285658
rc:BodicLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q3309428
rc:BodiceOfGarment,owl:equivalentClass,http://www.wikidata.org/entity/Q930924
rc:BodiesOfIce,owl:equivalentClass,http://www.wikidata.org/entity/Q6808957
rc:BodilyFluid,owl:equivalentClass,http://www.wikidata.org/entity/Q1058795
rc:BodilyFunction,owl:equivalentClass,http://www.wikidata.org/entity/Q138333412
rc:BodilyFunction_Involuntary,owl:equivalentClass,http://www.wikidata.org/entity/Q138330990
rc:BodilyOrifice,owl:equivalentClass,http://www.wikidata.org/entity/Q546776
rc:BodishLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q1814078
rc:BodleysLibrarian,owl:equivalentClass,http://www.wikidata.org/entity/Q4936653
rc:BodoLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q33223
rc:BodoNationalism,owl:equivalentClass,http://www.wikidata.org/entity/Q4936716
rc:BodyArmor,owl:equivalentClass,http://www.wikidata.org/entity/Q485027
rc:BodyArt,owl:equivalentClass,http://www.wikidata.org/entity/Q678649
rc:BodyDonor,owl:equivalentClass,http://www.wikidata.org/entity/Q15196467
rc:BodyDysmorphicDisorder,owl:equivalentClass,http://www.wikidata.org/entity/Q844590
rc:BodyFarm,owl:equivalentClass,http://www.wikidata.org/entity/Q15196471
rc:BodyLotion,owl:equivalentClass,http://www.wikidata.org/entity/Q2303911
rc:BodyLouse,owl:equivalentClass,http://www.wikidata.org/entity/Q549378
rc:BodyModification,owl:equivalentClass,http://www.wikidata.org/entity/Q890057
rc:BodyMovement,owl:equivalentClass,http://www.wikidata.org/entity/Q3326454
rc:BodyOdor,owl:equivalentClass,http://www.wikidata.org/entity/Q1328199
rc:BodyOfStomach,owl:equivalentClass,http://www.wikidata.org/entity/Q3270352
rc:BodyOfWater_Flowing,owl:equivalentClass,http://www.wikidata.org/entity/Q30092769
rc:BodyOfWater_Intermittent,owl:equivalentClass,http://www.wikidata.org/entity/Q39508083
rc:BodyOfWater_POI,owl:equivalentClass,http://www.wikidata.org/entity/Q15324
rc:BodyOfWater_SubRegionsSea,owl:equivalentClass,http://www.wikidata.org/entity/Q319714
rc:BodyPartPiercing,owl:equivalentClass,http://www.wikidata.org/entity/Q157943
rc:BodyPiercer,owl:equivalentClass,http://www.wikidata.org/entity/Q16159168
rc:BodyPiercingJewelry,owl:equivalentClass,http://www.wikidata.org/entity/Q474828
rc:BodyPowder,owl:equivalentClass,http://www.wikidata.org/entity/Q4936957
rc:BodyPsychotherapy,owl:equivalentClass,http://www.wikidata.org/entity/Q1416259
rc:BodyShape,owl:equivalentClass,http://www.wikidata.org/entity/Q1072278
rc:BodySuit,owl:equivalentClass,http://www.wikidata.org/entity/Q890119
rc:BodyWash,owl:equivalentClass,http://www.wikidata.org/entity/Q1267611
rc:BodyWater,owl:equivalentClass,http://www.wikidata.org/entity/Q4936981
rc:Bodyboard,owl:equivalentClass,http://www.wikidata.org/entity/Q890097
rc:Bodyboarder,owl:equivalentClass,http://www.wikidata.org/entity/Q17362882
rc:Bodyboarding,owl:equivalentClass,http://www.wikidata.org/entity/Q890097
rc:Bodybuilder,owl:equivalentClass,http://www.wikidata.org/entity/Q15982795
rc:Bodybuilding,owl:equivalentClass,http://www.wikidata.org/entity/Q124100
rc:BodybuildingCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q8304110
rc:BodybuildingSupplement,owl:equivalentClass,http://www.wikidata.org/entity/Q908809
rc:Bodyguard_Occupation,owl:equivalentClass,http://www.wikidata.org/entity/Q851436
rc:Bodypainting,owl:equivalentClass,http://www.wikidata.org/entity/Q620505
rc:BodyweightExercise,owl:equivalentClass,http://www.wikidata.org/entity/Q450743
rc:Bodywork_AlternativeHealthCare,owl:equivalentClass,http://www.wikidata.org/entity/Q4937029
rc:BoehmesGiantDayGecko,owl:equivalentClass,http://www.wikidata.org/entity/Q4937096
rc:Boehmite,owl:equivalentClass,http://www.wikidata.org/entity/Q409757
rc:BoehmsGerbil,owl:equivalentClass,http://www.wikidata.org/entity/Q1768913
rc:Boeing707,owl:equivalentClass,http://www.wikidata.org/entity/Q6394
rc:Boeing727,owl:equivalentClass,http://www.wikidata.org/entity/Q6409
rc:Boeing737,owl:equivalentClass,http://www.wikidata.org/entity/Q6387
rc:Boeing747,owl:equivalentClass,http://www.wikidata.org/entity/Q179
rc:Boeing747_8,owl:equivalentClass,http://www.wikidata.org/entity/Q8791
rc:Boeing757,owl:equivalentClass,http://www.wikidata.org/entity/Q6418
rc:Boeing767,owl:equivalentClass,http://www.wikidata.org/entity/Q6423
rc:Boeing777,owl:equivalentClass,http://www.wikidata.org/entity/Q6425
rc:Boeing787Dreamliner,owl:equivalentClass,http://www.wikidata.org/entity/Q6428
rc:BoeingAH_64Apache,owl:equivalentClass,http://www.wikidata.org/entity/Q171468
rc:BoeingB_17FlyingFortress,owl:equivalentClass,http://www.wikidata.org/entity/Q185000
rc:BoeingCH_47Chinook,owl:equivalentClass,http://www.wikidata.org/entity/Q209613
rc:BoeingC_17GlobemasterIII,owl:equivalentClass,http://www.wikidata.org/entity/Q211369
rc:BoeingE_3Sentry,owl:equivalentClass,http://www.wikidata.org/entity/Q261384
rc:BoeingMergerAndAcquisitions,owl:equivalentClass,http://www.wikidata.org/entity/Q8304116
rc:BoeingX_37,owl:equivalentClass,http://www.wikidata.org/entity/Q333859
rc:Boeing_SikorskyRAH_66Comanche,owl:equivalentClass,http://www.wikidata.org/entity/Q618637
rc:BoerWars,owl:equivalentClass,http://www.wikidata.org/entity/Q6857636
rc:BoforsGun,owl:equivalentClass,http://www.wikidata.org/entity/Q1132216
rc:Bog,owl:equivalentClass,http://www.wikidata.org/entity/Q1681353
rc:BogBrookReservoir,owl:equivalentClass,http://www.wikidata.org/entity/Q4937306
rc:BogTurtle,owl:equivalentClass,http://www.wikidata.org/entity/Q72105
rc:Bogertia,owl:equivalentClass,http://www.wikidata.org/entity/Q2712575
rc:BohaiEconomicRim,owl:equivalentClass,http://www.wikidata.org/entity/Q698982
rc:BohaiSea,owl:equivalentClass,http://www.wikidata.org/entity/Q181969
rc:Bohol_ProvincePhilippines,owl:equivalentClass,http://www.wikidata.org/entity/Q13752
rc:Bohrium,owl:equivalentClass,http://www.wikidata.org/entity/Q1249
rc:Bohuslan,owl:equivalentClass,http://www.wikidata.org/entity/Q209523
rc:Boidae,owl:equivalentClass,http://www.wikidata.org/entity/Q45556
rc:Boil_Infection,owl:equivalentClass,http://www.wikidata.org/entity/Q193918
rc:BoiledEgg,owl:equivalentClass,http://www.wikidata.org/entity/Q1062531
rc:Boiler,owl:equivalentClass,http://www.wikidata.org/entity/Q3195517
rc:Boilermaking,owl:equivalentClass,http://www.wikidata.org/entity/Q520895
rc:Boiling,owl:equivalentClass,http://www.wikidata.org/entity/Q41716
rc:Bokeo_ProvinceLaos,owl:equivalentClass,http://www.wikidata.org/entity/Q334884
rc:Bokermannohyla,owl:equivalentClass,http://www.wikidata.org/entity/Q2437133
rc:BokmalDialect,owl:equivalentClass,http://www.wikidata.org/entity/Q25167
rc:BolbenaHottentotta,owl:equivalentClass,http://www.wikidata.org/entity/Q4938981
rc:Bolbitiaceae,owl:equivalentClass,http://www.wikidata.org/entity/Q596444
rc:Bolborhynchus,owl:equivalentClass,http://www.wikidata.org/entity/Q259281
rc:Boldenone,owl:equivalentClass,http://www.wikidata.org/entity/Q891284
rc:BoleHill,owl:equivalentClass,http://www.wikidata.org/entity/Q4939133
rc:Boleite,owl:equivalentClass,http://www.wikidata.org/entity/Q117719
rc:Boletales,owl:equivalentClass,http://www.wikidata.org/entity/Q659629
rc:Bolikhamxai_ProvinceLaos,owl:equivalentClass,http://www.wikidata.org/entity/Q2403514
rc:Bolitaenidae,owl:equivalentClass,http://www.wikidata.org/entity/Q2346507
rc:Bolitoglossa,owl:equivalentClass,http://www.wikidata.org/entity/Q2670457
rc:Bolivia,owl:equivalentClass,http://www.wikidata.org/entity/Q750
rc:BolivianCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q3006895
rc:Bologna,owl:equivalentClass,http://www.wikidata.org/entity/Q1891
rc:BologneseDog,owl:equivalentClass,http://www.wikidata.org/entity/Q20380820
rc:BolshoiBallet,owl:equivalentClass,http://www.wikidata.org/entity/Q891586
rc:BolsonTortoise,owl:equivalentClass,http://www.wikidata.org/entity/Q304573
rc:Bolt,owl:equivalentClass,http://www.wikidata.org/entity/Q1147806
rc:BoltCutter,owl:equivalentClass,http://www.wikidata.org/entity/Q1253857
rc:Bolt_ActionRifle,owl:equivalentClass,http://www.wikidata.org/entity/Q40280158
rc:BoltingTo,owl:equivalentClass,http://www.wikidata.org/entity/Q16258016
rc:Bomb,owl:equivalentClass,http://www.wikidata.org/entity/Q127197
rc:BombGrenade,owl:equivalentClass,http://www.wikidata.org/entity/Q127197
rc:BombSubmunition,owl:equivalentClass,http://www.wikidata.org/entity/Q7091875
rc:Bomb_MolotovCocktail,owl:equivalentClass,http://www.wikidata.org/entity/Q167096
rc:Bomb_ProximityTriggered,owl:equivalentClass,http://www.wikidata.org/entity/Q1568202
rc:Bombacoideae,owl:equivalentClass,http://www.wikidata.org/entity/Q532007
rc:BombardierIncAcquisition,owl:equivalentClass,http://www.wikidata.org/entity/Q8304648
rc:Bomber,owl:equivalentClass,http://www.wikidata.org/entity/Q25553087
rc:BomberJacket,owl:equivalentClass,http://www.wikidata.org/entity/Q1233553
rc:BomberPlane,owl:equivalentClass,http://www.wikidata.org/entity/Q170877
rc:Bombinatoridae,owl:equivalentClass,http://www.wikidata.org/entity/Q55354
rc:Bombing,owl:equivalentClass,http://www.wikidata.org/entity/Q891854
rc:BombingOfSingapore,owl:equivalentClass,http://www.wikidata.org/entity/Q569689
rc:Bomblet,owl:equivalentClass,http://www.wikidata.org/entity/Q184158
rc:BombusFraternus,owl:equivalentClass,http://www.wikidata.org/entity/Q2444512
rc:BombusMelanopygus,owl:equivalentClass,http://www.wikidata.org/entity/Q2231933
rc:BombusTerrestris,owl:equivalentClass,http://www.wikidata.org/entity/Q752274
rc:Bombycidae,owl:equivalentClass,http://www.wikidata.org/entity/Q30576
rc:Bombycoidea,owl:equivalentClass,http://www.wikidata.org/entity/Q133694
rc:Bombyliidae,owl:equivalentClass,http://www.wikidata.org/entity/Q676390
rc:Bombylius,owl:equivalentClass,http://www.wikidata.org/entity/Q2909758
rc:BonaireIsland_NetherlandsAntilles,owl:equivalentClass,http://www.wikidata.org/entity/Q25396
rc:BonamiaMenziesii,owl:equivalentClass,http://www.wikidata.org/entity/Q2210982
rc:BondExchange,owl:equivalentClass,http://www.wikidata.org/entity/Q540626
rc:BondaMastiffBat,owl:equivalentClass,http://www.wikidata.org/entity/Q892197
rc:BondageAndDiscipline,owl:equivalentClass,http://www.wikidata.org/entity/Q190845
rc:BondageArtist,owl:equivalentClass,http://www.wikidata.org/entity/Q8304763
rc:BondagePornography,owl:equivalentClass,http://www.wikidata.org/entity/Q4941347
rc:BondagePosition,owl:equivalentClass,http://www.wikidata.org/entity/Q8304768
rc:BondageRigger,owl:equivalentClass,http://www.wikidata.org/entity/Q8304766
rc:Bondage_Sexual,owl:equivalentClass,http://www.wikidata.org/entity/Q273972
rc:BondsFinance,owl:equivalentClass,http://www.wikidata.org/entity/Q11693
rc:BoneDensitometer,owl:equivalentClass,http://www.wikidata.org/entity/Q444351
rc:BoneExtremity,owl:equivalentClass,http://www.wikidata.org/entity/Q1801229
rc:BoneFormation,owl:equivalentClass,http://www.wikidata.org/entity/Q1121544
rc:BoneFracture,owl:equivalentClass,http://www.wikidata.org/entity/Q68833
rc:BoneMarrow,owl:equivalentClass,http://www.wikidata.org/entity/Q546523
rc:BoneShaft,owl:equivalentClass,http://www.wikidata.org/entity/Q2353265
rc:BoneSpurs_PhysiologicalConditionType,owl:equivalentClass,http://www.wikidata.org/entity/Q1384176
rc:BoneStructure,owl:equivalentClass,http://www.wikidata.org/entity/Q18525523
rc:BoneWars,owl:equivalentClass,http://www.wikidata.org/entity/Q152646
rc:Bone_BodyPart,owl:equivalentClass,http://www.wikidata.org/entity/Q265868
rc:Bonfire,owl:equivalentClass,http://www.wikidata.org/entity/Q9505308
rc:Bongo,owl:equivalentClass,http://www.wikidata.org/entity/Q243998
rc:Bonia,owl:equivalentClass,http://www.wikidata.org/entity/Q3472523
rc:BoninIslands,owl:equivalentClass,http://www.wikidata.org/entity/Q243634
rc:Bonobo,owl:equivalentClass,http://www.wikidata.org/entity/Q19537
rc:BonsaiTree,owl:equivalentClass,http://www.wikidata.org/entity/Q64365
rc:Bonsho,owl:equivalentClass,http://www.wikidata.org/entity/Q8192099
rc:Bonus,owl:equivalentClass,http://www.wikidata.org/entity/Q409597
rc:Bonyad,owl:equivalentClass,http://www.wikidata.org/entity/Q892913
rc:BonytailChub,owl:equivalentClass,http://www.wikidata.org/entity/Q3756661
rc:BoobyTtrap,owl:equivalentClass,http://www.wikidata.org/entity/Q1568202
rc:Booing,owl:equivalentClass,http://www.wikidata.org/entity/Q1553816
rc:Book,owl:equivalentClass,http://www.wikidata.org/entity/Q571
rc:BookBurning,owl:equivalentClass,http://www.wikidata.org/entity/Q22702
rc:BookCensorship,owl:equivalentClass,http://www.wikidata.org/entity/Q22759
rc:BookCollecting,owl:equivalentClass,http://www.wikidata.org/entity/Q2914943
rc:BookCopy,owl:equivalentClass,http://www.wikidata.org/entity/Q571
rc:BookOfDanielChapters,owl:equivalentClass,http://www.wikidata.org/entity/Q8305685
rc:BookOfEzekiel,owl:equivalentClass,http://www.wikidata.org/entity/Q178390
rc:BookOfTheBible,owl:equivalentClass,http://www.wikidata.org/entity/Q283057
rc:BookRental,owl:equivalentClass,http://www.wikidata.org/entity/Q4943137
rc:BookReport,owl:equivalentClass,http://www.wikidata.org/entity/Q1816577
rc:BookReview,owl:equivalentClass,http://www.wikidata.org/entity/Q637866
rc:BookSeller,owl:equivalentClass,http://www.wikidata.org/entity/Q998550
rc:BookSeries,owl:equivalentClass,http://www.wikidata.org/entity/Q277759
rc:BookSmuggling,owl:equivalentClass,http://www.wikidata.org/entity/Q1536539
rc:BookTerminology,owl:equivalentClass,http://www.wikidata.org/entity/Q7400740
rc:Bookbinding,owl:equivalentClass,http://www.wikidata.org/entity/Q240471
rc:Bookcase,owl:equivalentClass,http://www.wikidata.org/entity/Q215857
rc:Bookend,owl:equivalentClass,http://www.wikidata.org/entity/Q998891
rc:BookkeepingService,owl:equivalentClass,http://www.wikidata.org/entity/Q3707847
rc:Booklet,owl:equivalentClass,http://www.wikidata.org/entity/Q4943243
rc:BookmarkForBooks,owl:equivalentClass,http://www.wikidata.org/entity/Q1065044
rc:Bookstore,owl:equivalentClass,http://www.wikidata.org/entity/Q200764
rc:BooleanAlgebra,owl:equivalentClass,http://www.wikidata.org/entity/Q173183
rc:Boom_Arm,owl:equivalentClass,http://www.wikidata.org/entity/Q1970908
rc:Boom_BoatPart,owl:equivalentClass,http://www.wikidata.org/entity/Q811491
rc:Boomerang,owl:equivalentClass,http://www.wikidata.org/entity/Q131536
rc:Boomtown,owl:equivalentClass,http://www.wikidata.org/entity/Q474164
rc:BoostPhase,owl:equivalentClass,http://www.wikidata.org/entity/Q4060117
rc:BoosterSeat,owl:equivalentClass,http://www.wikidata.org/entity/Q4402404
rc:BoosterVaccinationEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q2920497
rc:Boot,owl:equivalentClass,http://www.wikidata.org/entity/Q190868
rc:BootSpur,owl:equivalentClass,http://www.wikidata.org/entity/Q740732
rc:BootVirus,owl:equivalentClass,http://www.wikidata.org/entity/Q893210
rc:Bootes_Constellation,owl:equivalentClass,http://www.wikidata.org/entity/Q8667
rc:Booth_OccupationConstruct,owl:equivalentClass,http://www.wikidata.org/entity/Q1001329
rc:BootstrapProtocol,owl:equivalentClass,http://www.wikidata.org/entity/Q753479
rc:Boracite,owl:equivalentClass,http://www.wikidata.org/entity/Q420204
rc:Borage,owl:equivalentClass,http://www.wikidata.org/entity/Q147075
rc:Borate,owl:equivalentClass,http://www.wikidata.org/entity/Q3447203
rc:BorateIon,owl:equivalentClass,http://www.wikidata.org/entity/Q27077623
rc:Borax,owl:equivalentClass,http://www.wikidata.org/entity/Q5319
rc:BoraxLakeChub,owl:equivalentClass,http://www.wikidata.org/entity/Q3756729
rc:BordeauxAOC,owl:equivalentClass,http://www.wikidata.org/entity/Q8306973
rc:Bordeaux_Wine,owl:equivalentClass,http://www.wikidata.org/entity/Q168461
rc:Border,owl:equivalentClass,http://www.wikidata.org/entity/Q133346
rc:BorderCheckpointFacility,owl:equivalentClass,http://www.wikidata.org/entity/Q757292
rc:BorderCollie,owl:equivalentClass,http://www.wikidata.org/entity/Q37710
rc:BorderGuard,owl:equivalentClass,http://www.wikidata.org/entity/Q138775
rc:BorderLanguagesNewGuinea,owl:equivalentClass,http://www.wikidata.org/entity/Q1752158
rc:BorderlinePersonalityDisorder,owl:equivalentClass,http://www.wikidata.org/entity/Q208166
rc:Bordetella,owl:equivalentClass,http://www.wikidata.org/entity/Q893440
rc:Bordigism,owl:equivalentClass,http://www.wikidata.org/entity/Q2910755
rc:BordjBouArreridj_ProvinceAlgeria,owl:equivalentClass,http://www.wikidata.org/entity/Q544733
rc:BorealChorusFrog,owl:equivalentClass,http://www.wikidata.org/entity/Q2275366
rc:Boredom,owl:equivalentClass,http://www.wikidata.org/entity/Q34255
