s,p,o
rc:Travel_TripEvent,kko:superClassOf,http://schema.org/TrainTrip
rc:Travel_TripEvent,owl:equivalentClass,http://schema.org/Trip
rc:Travel_TripEvent,rdfs:subClassOf,http://schema.org/TravelAction
rc:TriviaGame,owl:equivalentClass,http://schema.org/Quiz
rc:Ultrasound,owl:equivalentClass,http://schema.org/Ultrasound
rc:UserBlock,owl:equivalentClass,http://schema.org/UserBlocks
rc:UserCheckin,owl:equivalentClass,http://schema.org/UserCheckins
rc:UserComment,owl:equivalentClass,http://schema.org/UserComments
rc:UserDownload,owl:equivalentClass,http://schema.org/UserDownloads
rc:UserLikes,owl:equivalentClass,http://schema.org/UserLikes
rc:UserPageVisit,owl:equivalentClass,http://schema.org/UserPageVisits
rc:UserPlays,owl:equivalentClass,http://schema.org/UserPlays
rc:UserPlusOnes,owl:equivalentClass,http://schema.org/UserPlusOnes
rc:UserTweets,owl:equivalentClass,http://schema.org/UserTweets
rc:UsingADevice,rdfs:subClassOf,http://schema.org/UseAction
rc:VehicleDriveTrainType,kko:superClassOf,http://schema.org/DriveWheelConfigurationValue
rc:Vein,owl:equivalentClass,http://schema.org/Vein
rc:VeterinaryAdministration,owl:equivalentClass,http://schema.org/VeterinaryCare
rc:VeterinaryCare,owl:equivalentClass,http://schema.org/VeterinaryCare
rc:VictorySituation,owl:equivalentClass,http://schema.org/WinAction
rc:VideoClip,kko:superClassOf,http://schema.org/MovieClip
rc:VideoClip,kko:superClassOf,http://schema.org/TVClip
rc:VideoConceptualWork,kko:superClassOf,http://schema.org/VideoObject
rc:VideoGallery,owl:equivalentClass,http://schema.org/VideoGallery
rc:Virus,owl:equivalentClass,http://schema.org/Virus
rc:VisualArtifact,owl:equivalentClass,http://schema.org/ImageObject
rc:VisualWork,kko:superClassOf,http://schema.org/VisualArtwork
rc:VitalSign,owl:equivalentClass,http://schema.org/VitalSign
rc:Volcano,owl:equivalentClass,http://schema.org/Volcano
rc:Voting,owl:equivalentClass,http://schema.org/VoteAction
rc:WPAdBlock,owl:equivalentClass,http://schema.org/WPAdBlock
rc:WPFooter,owl:equivalentClass,http://schema.org/WPFooter
rc:WPHeader,owl:equivalentClass,http://schema.org/WPHeader
rc:WPSideBar,owl:equivalentClass,http://schema.org/WPSideBar
rc:Warranty,kko:superClassOf,http://schema.org/WarrantyPromise
rc:Warranty,kko:superClassOf,http://schema.org/WarrantyScope
rc:WatchingSomething,owl:equivalentClass,http://schema.org/WatchAction
rc:Waterfall,owl:equivalentClass,http://schema.org/Waterfall
rc:WearingSomething,owl:equivalentClass,http://schema.org/WearAction
rc:WebApplicationProgram,kko:superClassOf,http://schema.org/WebAPI
rc:WebPage,kko:superClassOf,http://schema.org/FAQPage
rc:WebPage,kko:superClassOf,http://schema.org/MedicalWebPage
rc:WebPage,kko:superClassOf,http://schema.org/SpeakableSpecification
rc:WebPage,owl:equivalentClass,http://schema.org/WebPage
rc:WebPageElement,owl:equivalentClass,http://schema.org/WebPageElement
rc:WebSite,owl:equivalentClass,http://schema.org/WebSite
rc:Weblog,owl:equivalentClass,http://schema.org/Blog
rc:WeddingCeremony,rdfs:subClassOf,http://schema.org/MarryAction
rc:WholesaleBuying,owl:equivalentClass,http://schema.org/Wholesale
rc:Wholesaler,kko:superClassOf,http://schema.org/WholesaleStore
rc:Winery,owl:equivalentClass,http://schema.org/Winery
rc:WorldWideWebClientProgram,owl:equivalentClass,http://schema.org/WebApplication
rc:Writing,owl:equivalentClass,http://schema.org/WriteAction
rc:XRay,owl:equivalentClass,http://schema.org/XRay
rc:ZooGrounds,owl:equivalentClass,http://schema.org/Zoo
